Labels,MFCC Features
1,[-513.5043  -472.5779  -459.76596 ...    0.         0.         0.     ]
1,[-463.5535  -437.4151  -429.90814 ...    0.         0.         0.     ]
1,[-455.40338 -428.04498 -422.97623 ...    0.         0.         0.     ]
1,[-446.66782 -416.3196  -412.00967 ...    0.         0.         0.     ]
1,[-502.90533 -476.65106 -472.23434 ...    0.         0.         0.     ]
1,[-485.23828 -453.39606 -445.94308 ...    0.         0.         0.     ]
1,[-485.9897  -452.17087 -445.63702 ...    0.         0.         0.     ]
1,[-493.75125 -456.47925 -441.94302 ...    0.         0.         0.     ]
1,[-456.53418 -435.698   -433.57263 ...    0.         0.         0.     ]
1,[-478.75134 -444.2533  -436.1958  ...    0.         0.         0.     ]
1,[-492.56204 -477.98376 -477.7977  ...    0.         0.         0.     ]
1,[-483.371   -458.96124 -456.2098  ...    0.         0.         0.     ]
1,[-459.84235 -433.0417  -424.1857  ...    0.         0.         0.     ]
1,[-474.55124 -438.29416 -426.05685 ...    0.         0.         0.     ]
1,[-506.34695 -477.75143 -469.68884 ...    0.         0.         0.     ]
1,[-500.55826 -463.04797 -453.62512 ...    0.         0.         0.     ]
1,[-509.13324 -473.68393 -465.12335 ...    0.         0.         0.     ]
1,[-475.2492 -445.1621 -441.388  ...    0.        0.        0.    ]
1,[-501.1962  -473.80737 -473.5065  ...    0.         0.         0.     ]
1,[-453.00494 -419.1706  -413.99832 ...    0.         0.         0.     ]
1,[-491.62305 -464.28604 -460.9742  ...    0.         0.         0.     ]
1,[-461.51553 -434.7876  -426.01224 ...    0.         0.         0.     ]
1,[-525.8166  -489.13153 -482.34003 ...    0.         0.         0.     ]
1,[-495.0436  -469.6318  -466.12137 ...    0.         0.         0.     ]
1,[-457.8042  -423.127   -409.58072 ...    0.         0.         0.     ]
1,[-466.67365 -425.94992 -411.34808 ...    0.         0.         0.     ]
1,[-497.07043 -470.64462 -463.4787  ...    0.         0.         0.     ]
1,[-463.625   -427.29672 -418.90326 ...    0.         0.         0.     ]
1,[-460.53033 -437.62982 -435.86774 ...    0.         0.         0.     ]
1,[-514.1859  -481.6792  -467.23535 ...    0.         0.         0.     ]
1,[-492.19336 -458.07062 -461.17102 ...    0.         0.         0.     ]
1,[-450.7273  -414.53253 -402.59528 ...    0.         0.         0.     ]
1,[-444.06995 -418.4981  -409.0938  ...    0.         0.         0.     ]
1,[-494.6662  -462.48416 -454.11575 ...    0.         0.         0.     ]
1,[-530.9374  -491.15057 -479.2928  ...    0.         0.         0.     ]
1,[-531.2528  -492.23203 -477.88907 ...    0.         0.         0.     ]
1,[-516.77106 -481.79025 -468.41965 ...    0.         0.         0.     ]
1,[-479.44293 -452.90765 -445.7733  ...    0.         0.         0.     ]
1,[-492.72098 -458.103   -443.32965 ...    0.         0.         0.     ]
1,[-480.48215 -447.05862 -436.57318 ...    0.         0.         0.     ]
1,[-514.0678  -484.31332 -478.6078  ...    0.         0.         0.     ]
1,[-461.23355 -438.06085 -440.305   ...    0.         0.         0.     ]
1,[-483.12854 -448.30307 -437.71765 ...    0.         0.         0.     ]
1,[-713.5308  -713.34607 -713.47327 ...    0.         0.         0.     ]
1,[-769.2871  -767.9055  -766.41925 ...    0.         0.         0.     ]
1,[-746.43665 -745.5103  -743.6538  ...    0.         0.         0.     ]
1,[-734.37305 -734.0801  -732.85956 ...    0.         0.         0.     ]
1,[-758.9036  -757.04395 -756.1369  ...    0.         0.         0.     ]
1,[-752.1869  -748.80774 -746.9887  ...    0.         0.         0.     ]
1,[-735.7137 -735.5212 -734.6343 ...    0.        0.        0.    ]
1,[-698.2667  -698.2667  -697.92365 ...    0.         0.         0.     ]
1,[-740.805   -740.00586 -740.9324  ...    0.         0.         0.     ]
1,[-701.9509 -697.4386 -696.2822 ...    0.        0.        0.    ]
1,[-738.61865 -736.9449  -735.5274  ...    0.         0.         0.     ]
1,[-721.9853 -721.7508 -721.6328 ...    0.        0.        0.    ]
1,[-749.29736 -748.58246 -748.0803  ...    0.         0.         0.     ]
1,[-722.9334  -722.8645  -722.97296 ...    0.         0.         0.     ]
1,[-717.45374 -717.26825 -717.41284 ...    0.         0.         0.     ]
1,[-753.72046 -752.86053 -752.484   ...    0.         0.         0.     ]
1,[-717.9996  -717.9996  -717.91376 ...    0.         0.         0.     ]
1,[-730.64417 -730.37067 -729.93384 ...    0.         0.         0.     ]
1,[-752.8302 -752.0885 -752.0616 ...    0.        0.        0.    ]
1,[-717.3971  -716.33887 -716.1321  ...    0.         0.         0.     ]
1,[-711.6895 -711.6197 -711.4884 ...    0.        0.        0.    ]
1,[-733.2241 -732.8371 -731.1948 ...    0.        0.        0.    ]
1,[-744.26605 -738.57996 -734.51355 ...    0.         0.         0.     ]
1,[-720.1072  -719.32635 -717.08234 ...    0.         0.         0.     ]
1,[-712.84595 -712.3273  -710.99506 ...    0.         0.         0.     ]
1,[-728.3307  -727.4637  -727.45764 ...    0.         0.         0.     ]
1,[-726.9552  -726.649   -726.74243 ...    0.         0.         0.     ]
1,[-737.98846 -737.73004 -737.6125  ...    0.         0.         0.     ]
1,[-726.23413 -725.8098  -725.6653  ...    0.         0.         0.     ]
1,[-729.17175 -729.1393  -728.4651  ...    0.         0.         0.     ]
1,[-776.122  -773.3028 -770.4061 ...    0.        0.        0.    ]
1,[-739.796  -738.2416 -737.96   ...    0.        0.        0.    ]
1,[-796.8729  -794.368   -791.50244 ...    0.         0.         0.     ]
1,[-742.1458  -741.7635  -741.26697 ...    0.         0.         0.     ]
1,[-762.5653  -761.52704 -760.2299  ...    0.         0.         0.     ]
1,[-758.47473 -756.2852  -754.3206  ...    0.         0.         0.     ]
1,[-709.90155 -709.90155 -709.3368  ...    0.         0.         0.     ]
1,[-784.62067 -782.174   -778.3282  ...    0.         0.         0.     ]
1,[-740.3171  -732.59033 -727.57733 ...    0.         0.         0.     ]
1,[-764.3819  -763.3001  -762.12836 ...    0.         0.         0.     ]
1,[-744.43427 -730.9175  -732.8169  ...    0.         0.         0.     ]
1,[-760.8329  -759.91113 -758.0003  ...    0.         0.         0.     ]
1,[-718.4702 -718.1766 -717.3289 ...    0.        0.        0.    ]
1,[-771.735  -768.097  -760.3025 ...    0.        0.        0.    ]
1,[-729.7728  -728.95337 -728.44116 ...    0.         0.         0.     ]
1,[-768.94135 -766.0567  -764.8316  ...    0.         0.         0.     ]
1,[-740.48303 -738.95435 -739.3364  ...    0.         0.         0.     ]
1,[-768.6955  -760.3744  -758.62054 ...    0.         0.         0.     ]
1,[-555.71375 -555.71375 -548.32623 ...    0.         0.         0.     ]
1,[-628.8435 -628.8435 -621.4157 ...    0.        0.        0.    ]
1,[-533.37933 -533.37933 -525.1142  ...    0.         0.         0.     ]
1,[-586.1756 -586.1756 -581.1859 ...    0.        0.        0.    ]
1,[-521.95734 -521.95734 -516.1625  ...    0.         0.         0.     ]
1,[-571.6704  -571.6704  -568.24506 ...    0.         0.         0.     ]
1,[-538.7204 -532.0087 -488.9464 ...    0.        0.        0.    ]
1,[-566.7826 -566.7826 -562.4967 ...    0.        0.        0.    ]
1,[-568.6595  -560.42896 -537.46735 ...    0.         0.         0.     ]
1,[-595.0013 -595.0013 -589.8858 ...    0.        0.        0.    ]
1,[-525.63513 -525.63513 -521.63214 ...    0.         0.         0.     ]
1,[-516.5787 -516.5787 -512.1049 ...    0.        0.        0.    ]
1,[-563.0448 -563.0448 -560.6013 ...    0.        0.        0.    ]
1,[-536.0734  -536.0734  -527.61414 ...    0.         0.         0.     ]
1,[-520.883  -520.883  -517.2755 ...    0.        0.        0.    ]
1,[-573.4522 -573.4522 -568.8065 ...    0.        0.        0.    ]
1,[-522.5121 -522.5121 -518.3438 ...    0.        0.        0.    ]
1,[-518.5941 -518.5941 -513.999  ...    0.        0.        0.    ]
1,[-542.53754 -542.53754 -536.5194  ...    0.         0.         0.     ]
1,[-593.21625 -593.21625 -589.73004 ...    0.         0.         0.     ]
1,[-505.804   -505.804   -499.48996 ...    0.         0.         0.     ]
1,[-555.0784  -518.74603 -473.12567 ...    0.         0.         0.     ]
1,[-519.82806 -519.82806 -513.61896 ...    0.         0.         0.     ]
1,[-548.0122 -548.0122 -542.3768 ...    0.        0.        0.    ]
1,[-523.67114 -523.67114 -520.8847  ...    0.         0.         0.     ]
1,[-565.65643 -565.65643 -552.8522  ...    0.         0.         0.     ]
1,[-610.8237 -610.8237 -606.0829 ...    0.        0.        0.    ]
1,[-529.9058  -529.9058  -521.59924 ...    0.         0.         0.     ]
1,[-519.7208 -519.7208 -514.4737 ...    0.        0.        0.    ]
1,[-594.401   -553.20557 -485.26877 ...    0.         0.         0.     ]
1,[-530.8938 -530.8938 -526.9381 ...    0.        0.        0.    ]
1,[-522.2065  -522.2065  -484.95346 ...    0.         0.         0.     ]
1,[-574.1343 -573.8424 -525.477  ...    0.        0.        0.    ]
1,[-590.27264 -590.27264 -586.19714 ...    0.         0.         0.     ]
1,[-587.5871  -587.5871  -579.46466 ...    0.         0.         0.     ]
1,[-530.99866 -530.99866 -525.1066  ...    0.         0.         0.     ]
1,[-569.78284 -569.70355 -563.40326 ...    0.         0.         0.     ]
1,[-527.1813 -527.1813 -520.1278 ...    0.        0.        0.    ]
1,[-533.25006 -533.25006 -526.4502  ...    0.         0.         0.     ]
1,[-571.73364 -561.5188  -525.3927  ...    0.         0.         0.     ]
1,[-579.66614 -579.66614 -576.9559  ...    0.         0.         0.     ]
1,[-540.4842  -540.4842  -534.36743 ...    0.         0.         0.     ]
1,[-592.6047  -592.6047  -591.37494 ...    0.         0.         0.     ]
1,[-542.69653 -542.69653 -536.26697 ...    0.         0.         0.     ]
1,[-569.4101 -569.4101 -565.7566 ...    0.        0.        0.    ]
1,[-577.9245  -576.57336 -569.60815 ...    0.         0.         0.     ]
1,[-593.7361  -588.29517 -575.1885  ...    0.         0.         0.     ]
1,[-576.15936 -573.54285 -562.2065  ...    0.         0.         0.     ]
1,[-565.7151  -562.10284 -550.25165 ...    0.         0.         0.     ]
1,[-580.7244  -574.42664 -557.90295 ...    0.         0.         0.     ]
1,[-614.4716  -610.0775  -592.68274 ...    0.         0.         0.     ]
1,[-609.92004 -602.74603 -586.1043  ...    0.         0.         0.     ]
1,[-580.1565  -577.1233  -561.82556 ...    0.         0.         0.     ]
1,[-586.2154 -585.5134 -574.5197 ...    0.        0.        0.    ]
1,[-597.8785  -595.12665 -574.3189  ...    0.         0.         0.     ]
1,[-599.57043 -596.4733  -582.9808  ...    0.         0.         0.     ]
1,[-609.4628  -608.57446 -593.8272  ...    0.         0.         0.     ]
1,[-575.70215 -571.5216  -556.8306  ...    0.         0.         0.     ]
1,[-606.84937 -602.6572  -584.72906 ...    0.         0.         0.     ]
1,[-627.24054 -622.6426  -599.8691  ...    0.         0.         0.     ]
1,[-606.6453 -601.4642 -584.5799 ...    0.        0.        0.    ]
1,[-605.56116 -598.823   -582.9522  ...    0.         0.         0.     ]
1,[-605.8524 -602.2062 -585.7375 ...    0.        0.        0.    ]
1,[-601.78503 -596.30756 -581.6236  ...    0.         0.         0.     ]
1,[-617.8004  -613.71594 -597.3524  ...    0.         0.         0.     ]
1,[-609.13794 -601.8791  -575.0895  ...    0.         0.         0.     ]
1,[-591.245   -585.3653  -569.47186 ...    0.         0.         0.     ]
1,[-613.8847  -609.0921  -586.87994 ...    0.         0.         0.     ]
1,[-547.7909  -545.58405 -535.39136 ...    0.         0.         0.     ]
1,[-584.94946 -584.05743 -571.9121  ...    0.         0.         0.     ]
1,[-571.9367  -568.95685 -556.19464 ...    0.         0.         0.     ]
1,[-592.0469  -586.4235  -572.42334 ...    0.         0.         0.     ]
1,[-581.54846 -579.26135 -566.25415 ...    0.         0.         0.     ]
1,[-598.25464 -591.6088  -575.01514 ...    0.         0.         0.     ]
1,[-614.46344 -608.4364  -591.99384 ...    0.         0.         0.     ]
1,[-597.01544 -591.3309  -577.9108  ...    0.         0.         0.     ]
1,[-598.18616 -594.031   -578.51    ...    0.         0.         0.     ]
1,[-596.843  -591.2402 -577.1975 ...    0.        0.        0.    ]
1,[-581.8865 -578.3488 -565.8538 ...    0.        0.        0.    ]
1,[-608.47546 -602.6221  -586.0887  ...    0.         0.         0.     ]
1,[-608.197  -601.2107 -583.6169 ...    0.        0.        0.    ]
1,[-594.6303  -589.07275 -575.8199  ...    0.         0.         0.     ]
1,[-624.4602  -618.3546  -597.23065 ...    0.         0.         0.     ]
1,[-599.85736 -595.09467 -579.9589  ...    0.         0.         0.     ]
1,[-605.5344  -599.84326 -584.2078  ...    0.         0.         0.     ]
1,[-631.1429  -619.2058  -596.15875 ...    0.         0.         0.     ]
1,[-596.7962  -591.01605 -571.2489  ...    0.         0.         0.     ]
1,[-585.1303 -580.695  -566.804  ...    0.        0.        0.    ]
1,[-611.4612 -606.2691 -570.1968 ...    0.        0.        0.    ]
1,[-548.9536  -546.17413 -535.63477 ...    0.         0.         0.     ]
1,[-589.7397  -589.3026  -579.17596 ...    0.         0.         0.     ]
1,[-542.091   -540.65045 -531.3043  ...    0.         0.         0.     ]
1,[-608.1084  -605.62976 -588.4025  ...    0.         0.         0.     ]
1,[-608.48816 -604.1504  -586.2068  ...    0.         0.         0.     ]
1,[-629.1433  -624.72473 -606.6378  ...    0.         0.         0.     ]
1,[-798.71075 -696.0104  -625.90295 ...    0.         0.         0.     ]
1,[-738.98444 -716.89984 -682.453   ...    0.         0.         0.     ]
1,[-762.4976  -715.91425 -657.5469  ...    0.         0.         0.     ]
1,[-776.31415 -727.7552  -665.3167  ...    0.         0.         0.     ]
1,[-777.7471  -711.38586 -642.2631  ...    0.         0.         0.     ]
1,[-788.1038  -750.92346 -696.2518  ...    0.         0.         0.     ]
1,[-794.09106 -730.4084  -668.9465  ...    0.         0.         0.     ]
1,[-780.9295 -740.6093 -683.6784 ...    0.        0.        0.    ]
1,[-751.8543 -721.3082 -668.6697 ...    0.        0.        0.    ]
1,[-715.52246 -690.8093  -650.2378  ...    0.         0.         0.     ]
1,[-755.68195 -693.8501  -630.16925 ...    0.         0.         0.     ]
1,[-814.41473 -713.0138  -643.4938  ...    0.         0.         0.     ]
1,[-667.94867 -656.06934 -637.19446 ...    0.         0.         0.     ]
1,[-817.75165 -760.9413  -691.2158  ...    0.         0.         0.     ]
1,[-792.2591  -719.66205 -655.0129  ...    0.         0.         0.     ]
1,[-769.1735  -736.80414 -681.77234 ...    0.         0.         0.     ]
1,[-801.64294 -733.795   -667.0153  ...    0.         0.         0.     ]
1,[-688.04236 -672.7698  -652.9539  ...    0.         0.         0.     ]
1,[-758.60754 -714.343   -658.1233  ...    0.         0.         0.     ]
1,[-766.8067 -736.6808 -690.6776 ...    0.        0.        0.    ]
1,[-753.0634  -728.5064  -682.83276 ...    0.         0.         0.     ]
1,[-808.4697  -739.2525  -668.78577 ...    0.         0.         0.     ]
1,[-772.02924 -714.55756 -659.9053  ...    0.         0.         0.     ]
1,[-781.14685 -711.3137  -650.34436 ...    0.         0.         0.     ]
1,[-773.00385 -714.67883 -652.94684 ...    0.         0.         0.     ]
1,[-691.7972 -674.3514 -647.2786 ...    0.        0.        0.    ]
1,[-794.89124 -734.58716 -667.13135 ...    0.         0.         0.     ]
1,[-743.53156 -726.9268  -688.3548  ...    0.         0.         0.     ]
1,[-787.0342  -724.79504 -660.2592  ...    0.         0.         0.     ]
1,[-714.5909  -695.66187 -672.21045 ...    0.         0.         0.     ]
1,[-793.7007  -721.63336 -658.3329  ...    0.         0.         0.     ]
1,[-784.7548 -729.5556 -671.9205 ...    0.        0.        0.    ]
1,[-794.68994 -722.78485 -652.19025 ...    0.         0.         0.     ]
1,[-821.1676 -742.9295 -682.4564 ...    0.        0.        0.    ]
1,[-802.05396 -717.16473 -653.80725 ...    0.         0.         0.     ]
1,[-702.10944 -689.38763 -667.0295  ...    0.         0.         0.     ]
1,[-782.1989 -730.2594 -672.3239 ...    0.        0.        0.    ]
1,[-763.4106  -732.37274 -684.03735 ...    0.         0.         0.     ]
1,[-781.3221 -728.0316 -659.4667 ...    0.        0.        0.    ]
1,[-767.2735  -670.07446 -600.08923 ...    0.         0.         0.     ]
1,[-762.70184 -717.6551  -661.2992  ...    0.         0.         0.     ]
1,[-772.5329  -741.92834 -696.26764 ...    0.         0.         0.     ]
